baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
2284.959127321271	-0.525739218113356	0.30761168750661166	-1.7091002698070632	0.08743237762748647	0.6904142922998069	ENSG00000249624
4061.9817384416574	-0.27093004847744673	0.16526942689944757	-1.6393234584293965	0.10114591300932582	0.7255886688803614	ENSG00000160226
5357.73633726398	-0.4249143103539268	0.26375631562718643	-1.6110109414575442	0.10717733768601272	0.7255886688803614	ENSG00000184012
151.74543832299273	0.7931697610873834	0.49727355585839456	1.595037081186053	0.11070394390854345	0.7255886688803614	ENSG00000244025
5682.36883683419	-0.26980387933852346	0.16941573190034573	-1.5925550497118435	0.11126004424557215	0.7255886688803614	ENSG00000166979
8754.341640342227	-0.2583683050778792	0.16408993669588193	-1.574553018182518	0.11535965458350841	0.7255886688803614	ENSG00000173276
4384.760957470796	-0.3925949162910828	0.25254430961719343	-1.554558552066281	0.12005124157301293	0.7255886688803614	ENSG00000156239
8136.647908227019	-0.2382394278691218	0.15328917035673406	-1.5541830340309872	0.12014076325695887	0.7255886688803614	ENSG00000186866
7779.728285316511	0.27244271328752523	0.17631714804386217	1.5451855721926153	0.12230138316447067	0.7255886688803614	ENSG00000160201
294.42691258110744	-0.5457783402504772	0.35648771020014886	-1.5309878142616804	0.1257724043477921	0.7255886688803614	ENSG00000159197
3709.5776966172425	0.27305493223604915	0.17918781844618892	1.5238476287273348	0.1275467785386715	0.7255886688803614	ENSG00000142188
1101.9527873509637	-0.4347988358227367	0.2874490868451645	-1.5126116440124322	0.13037833471625276	0.7255886688803614	ENSG00000285815
9859.083882843956	0.27512633870004577	0.1836360130758913	1.4982155955778904	0.13407724498040288	0.7255886688803614	ENSG00000182871
803.429172355342	0.34310366940278286	0.22950539902248918	1.4949699260415317	0.13492229108046508	0.7255886688803614	ENSG00000183036
3351.4254793941095	-0.29436937740489577	0.1975742688101453	-1.4899175848033308	0.1362459072570111	0.7255886688803614	ENSG00000243646
461.94592141080926	-0.44507498472193463	0.30128955180725225	-1.4772333857984827	0.13961308737577197	0.7266226592966313	ENSG00000188694
2300.9520502406654	-0.36298858139584883	0.24831573742363036	-1.4618025629869156	0.14379532158070943	0.7317584142662769	ENSG00000142166
3482.9361973013565	-0.24216774308497468	0.17035483305020097	-1.421549003036571	0.15515721827149712	0.7523159204945781	ENSG00000160214
629.2193180677558	0.48085678883053806	0.34872020493735933	1.3789186345451776	0.16791984203403307	0.7523159204945781	ENSG00000272804
100.46120795392777	-0.7287769260072844	0.529614668049577	-1.376051250036496	0.16880576689849602	0.7523159204945781	ENSG00000186924
7442.826887885414	-0.2062295977577647	0.1517033011500627	-1.3594272253427457	0.17401124879888638	0.7523159204945781	ENSG00000160298
343.78401571148595	0.5196273140068621	0.38667085612900776	1.3438491827620316	0.17899716155498152	0.7523159204945781	ENSG00000159231
2710.4671595374175	0.25571732805508096	0.1903394825677054	1.343480210229741	0.17911652982813334	0.7523159204945781	ENSG00000184900
5620.940634344711	0.2964305873004301	0.22158655129764487	1.3377643433885633	0.18097326869612673	0.7523159204945781	ENSG00000155307
3058.6943107754496	-0.2922399974904703	0.2184961005633114	-1.3375066957123607	0.18105729814451763	0.7523159204945781	ENSG00000160194
976.4155021317903	-0.360610460068793	0.27022026272817085	-1.3345056230351997	0.18203820526410205	0.7523159204945781	ENSG00000276076
10401.600174829236	-0.21674214248986792	0.16521053563757643	-1.3119147737970946	0.18954889213547263	0.7523159204945781	ENSG00000157551
184.68573624950164	-0.5651229762906121	0.43094523506803395	-1.3113568275128866	0.18973723746043286	0.7523159204945781	ENSG00000206107
688.3050352546256	0.33162521531434275	0.2565594629127233	1.2925861769018256	0.19615422301748425	0.7523159204945781	ENSG00000160181
799.5660878236812	-0.3856049517628995	0.2997437645324494	-1.286448618420401	0.19828653994924836	0.7523159204945781	ENSG00000160180
10181.217200570256	0.23311106365774875	0.1813905900535252	1.2851331680930183	0.198745752843366	0.7523159204945781	ENSG00000159200
2308.8953668211216	-0.27053122144590064	0.2119049175072057	-1.2766632536345053	0.20172115990909625	0.7523159204945781	ENSG00000177692
2681.1117793908124	-0.37484253077166146	0.29433622563120476	-1.273518167761412	0.2028342298824594	0.7523159204945781	ENSG00000154736
140.65167130224717	-0.5878426309257013	0.4630895321163292	-1.2693930442332562	0.20430091579020404	0.7523159204945781	ENSG00000186965
116.57504467274788	-0.6548451920221995	0.5222842871252604	-1.2538098659382926	0.20991112233318815	0.7523159204945781	ENSG00000184032
2797.5976916091468	0.2538008155310321	0.20321587469357413	1.2489221913087951	0.2116935341427117	0.7523159204945781	ENSG00000159261
5430.097001951914	0.24953666713900158	0.20119806513558103	1.2402538114412118	0.21488153052599643	0.7523159204945781	ENSG00000160223
9560.009417246009	-0.19604491864781906	0.15873881190137903	-1.2350156606288416	0.21682467577572992	0.7523159204945781	ENSG00000160310
7674.36566444277	-0.19819737408117855	0.16410907212550768	-1.2077173523326044	0.22715600112652776	0.7715019858822715	ENSG00000205758
7464.251034725149	-0.25016471270893575	0.20925509725434982	-1.1955011657606613	0.23189128104679602	0.7715019858822715	ENSG00000183778
17876.2257170333	0.23069782174327672	0.19320735962856825	1.194042619218968	0.23246129705623028	0.7715019858822715	ENSG00000197381
338.5741510705501	-0.42481361588015143	0.358379910592611	-1.1853722915932614	0.2358702821218882	0.7716327800844628	ENSG00000249209
13809.09479797622	0.22050065130919372	0.18933072376039284	1.1646321681432323	0.24416791686936468	0.7841015777440312	ENSG00000160305
175.00100468402383	-0.48381956922492825	0.41953003038528647	-1.1532418043604644	0.24881114921046343	0.7841015777440312	ENSG00000279493
2949.558742142157	0.30177698481320003	0.2637153628996619	1.144328420972652	0.2524874608835104	0.7841015777440312	ENSG00000280433
5324.0034794012345	0.190062624061344	0.16640289748432396	1.1421833810270576	0.25337780241510177	0.7841015777440312	ENSG00000184787
1715.6595656194004	-0.2633900436681147	0.23778702677137073	-1.1076720510970557	0.26800347396041047	0.8183039404924533	ENSG00000160202
3347.898543781351	-0.28044265593310796	0.258826347895326	-1.0835166443198587	0.2785791671006009	0.8394030166583895	ENSG00000160208
7086.551855220018	0.21546502967744383	0.20210517864555663	1.0661034572266805	0.2863768769671192	0.8503274263859412	ENSG00000159267
136.8006232779668	0.5276232954750723	0.5049939215171937	1.0448111808749923	0.29611024629393756	0.8503274263859412	ENSG00000232263
8060.961383480512	-0.16539736011748496	0.15839289229304918	-1.04422210948378	0.29638264001441766	0.8503274263859412	ENSG00000157538
1274.276490989349	0.3799165508294419	0.36433608851773414	1.0427639830440498	0.2970576162046956	0.8503274263859412	ENSG00000166265
1542.479574182488	0.21221033829131644	0.21184662515053457	1.0017168701201797	0.31648035649210815	0.8928768589131392	ENSG00000142182
6958.614817345721	0.17715705957140562	0.17860385925442468	0.9918993929411231	0.32124660528609433	0.8928768589131392	ENSG00000160200
474.39428665412174	-0.3469671782331431	0.35152007741401964	-0.9870479683141565	0.32361912353620326	0.8928768589131392	ENSG00000205445
7597.785079828731	0.19831862712623521	0.20314642866548133	0.9762348687547149	0.328948087569862	0.8950171319106326	ENSG00000155313
3580.7104579431907	-0.22321424263286044	0.23201185017036893	-0.9620812146834383	0.33600880958336626	0.8950171319106326	ENSG00000183255
144.94422287488965	0.5124378177428137	0.5401721761188591	0.9486564476991077	0.34279537153637973	0.8950171319106326	ENSG00000187026
4332.139073829545	0.2290254406882649	0.24351500663805023	0.9404982627156034	0.34696204036385986	0.8950171319106326	ENSG00000159263
100.65127964604	-0.4939735933560125	0.5288992258126942	-0.9339654309324885	0.35032172519898513	0.8950171319106326	ENSG00000206106
2283.1027962621165	0.19528432814014038	0.2101036193150239	0.9294667496771493	0.3526472492202107	0.8950171319106326	ENSG00000205927
5862.650373286413	-0.14120851742184173	0.15286619739257715	-0.9237393212523157	0.355622054247856	0.8950171319106326	ENSG00000142173
142.68527335232247	0.4698963564697535	0.509805651986002	0.9217166475876097	0.3566763946793837	0.8950171319106326	ENSG00000244362
2657.729728237172	0.15696200147679906	0.17528014649442267	0.895492185601257	0.3705240412339802	0.8950171319106326	ENSG00000159128
247.62400420854397	0.4210592484318211	0.47207621223861373	0.8919306618631192	0.3724300987024814	0.8950171319106326	ENSG00000198390
96.60634615288431	0.4763338461282561	0.5407837234515765	0.8808213440449608	0.37841452534352316	0.8950171319106326	ENSG00000186967
1800.0989034933125	-0.17002147894019318	0.19379880227094484	-0.8773092348759244	0.3803186975919007	0.8950171319106326	ENSG00000154640
93.82775292507162	0.4613742791917056	0.52675484122147	0.8758804724449117	0.38109501640281435	0.8950171319106326	ENSG00000186930
9173.101491278625	-0.13061837408607557	0.14963488566181107	-0.8729139164865966	0.3827100003295406	0.8950171319106326	ENSG00000185917
66.51904103507141	0.48463464821497604	0.5555541549220429	0.8723445660900179	0.38302043199668995	0.8950171319106326	ENSG00000231068
3146.4765112398927	-0.15300524073832444	0.17801833854923618	-0.8594914545616117	0.3900694326058922	0.9007630887925622	ENSG00000273590
1541.5940335843857	0.2075169513731716	0.2433493458903439	0.8527532737510674	0.393796140977755	0.9007630887925622	ENSG00000154646
2988.3214915267936	-0.2313666401124838	0.2733249144546846	-0.8464893900143993	0.39727979025348814	0.9007630887925622	ENSG00000154639
12848.996870718003	-0.15787152136205176	0.19496413328794984	-0.8097464836205815	0.41808589614749336	0.9371648762272052	ENSG00000159216
198.45544003112929	-0.28930817681010534	0.3599310657259413	-0.8037877370395985	0.4215195731502277	0.9371648762272052	ENSG00000187005
95.33895259922544	-0.4195476429132291	0.5297098198888197	-0.7920329719416709	0.42834145105961996	0.9374523856280068	ENSG00000186925
7363.1346605059025	-0.12506583118939674	0.15925721793927042	-0.7853071453068339	0.4322735074430127	0.9374523856280068	ENSG00000183570
2549.784624672266	0.1500963289987323	0.19182020877341652	0.7824844418558127	0.4339299252251909	0.9374523856280068	ENSG00000185272
17731.181773736327	-0.14029470551794176	0.18170763963552858	-0.7720902973553925	0.4400609484496988	0.9399824925198725	ENSG00000185658
1446.151057097964	0.17324017390184596	0.22650585661906608	0.7648375034875964	0.44436831247725117	0.9399824925198725	ENSG00000242220
930.0655306143559	0.18945675588479974	0.25017605611647015	0.7572937187745802	0.44887391318577113	0.9399824925198725	ENSG00000160307
477.0842064607185	-0.29082559466228186	0.38867627743764765	-0.748246321024665	0.4543115958696397	0.9399824925198725	ENSG00000277277
9292.80509206216	-0.20516775248138583	0.27549369359972664	-0.7447275826918943	0.45643642105113397	0.9399824925198725	ENSG00000160294
431.5006328996221	-0.2705241017056995	0.36775068507815717	-0.7356182127796871	0.46196307560453154	0.9399824925198725	ENSG00000189169
1936.5514153558768	-0.15359442941833978	0.21039495889271387	-0.7300290378946854	0.4653724352368297	0.9399824925198725	ENSG00000160188
209.58234781226275	0.32247443998415104	0.45028270294883355	0.7161599543404944	0.4738925870260212	0.9399824925198725	ENSG00000184724
3445.266497883516	0.14320308905676457	0.20133599434172142	0.7112642204141121	0.47692051904398214	0.9399824925198725	ENSG00000154727
610.4072770583207	-0.21534982183276338	0.30307635250753173	-0.7105464350849073	0.47736534628491906	0.9399824925198725	ENSG00000265590
3776.7659755922377	-0.18918442197850754	0.2699190571205932	-0.7008931640346705	0.48336969088665677	0.9399824925198725	ENSG00000241945
5183.455112128027	-0.11604101838477765	0.16636309675090596	-0.6975165806063641	0.4854795666293912	0.9399824925198725	ENSG00000160221
7018.474262930906	-0.12781857896767612	0.18450728489123677	-0.6927562727023083	0.488462517947008	0.9399824925198725	ENSG00000275895
2343.5707418973125	0.1406284194370251	0.20965255224364635	0.670768936185402	0.5023677394448931	0.9586851027740044	ENSG00000185437
363.9753950528783	-0.2928290697803433	0.4659160615920618	-0.6285017708548823	0.5296752869477048	0.9980700155161288	ENSG00000212935
2109.828611089777	-0.1480715241942433	0.24357018095454785	-0.6079213950326482	0.5432396088394857	0.9980700155161288	ENSG00000205670
446.9716987922876	0.2410578213876623	0.3968977588297282	0.6073549573533311	0.543615373718763	0.9980700155161288	ENSG00000197683
426.2842121979337	0.20926046759690725	0.34827163119347515	0.6008541863711457	0.5479371095950589	0.9980700155161288	ENSG00000241123
4693.839960974905	-0.13642990499333327	0.22816846389712442	-0.5979349760396606	0.5498833210382388	0.9980700155161288	ENSG00000156261
7082.927937619453	0.09927641247884768	0.16638459353456322	0.5966682994494013	0.5507288613731185	0.9980700155161288	ENSG00000156265
5238.417918040668	0.09930231314553518	0.17753405578706044	0.5593423340964018	0.5759281086553034	0.9980700155161288	ENSG00000160282
4995.538671503542	-0.11385159514962474	0.20450504545534018	-0.5567177811976657	0.5777202662144979	0.9980700155161288	ENSG00000160224
3402.8652191141095	-0.10543986603509341	0.19235500534388403	-0.548152442649426	0.58358723379906	0.9980700155161288	ENSG00000160213
2621.911010299128	-0.13970240710779042	0.25493866020212924	-0.5479843935675615	0.5837026189004605	0.9980700155161288	ENSG00000159212
2161.9322822774006	0.11734124542717046	0.21516883460497815	0.5453449875424276	0.5855162685630113	0.9980700155161288	ENSG00000183527
4128.19441852928	-0.11454104164442934	0.21837835387602708	-0.5245073040043796	0.5999257409894695	0.9980700155161288	ENSG00000175894
252.3435978868811	0.2172158344364725	0.4157238657068296	0.5225002756749455	0.6013220545623905	0.9980700155161288	ENSG00000160182
338.45341751715847	0.19360179975448222	0.37072675059556465	0.522222363084037	0.6015155172401521	0.9980700155161288	ENSG00000182816
12828.304567693605	-0.08072848430264327	0.15591644210465627	-0.5177676145820185	0.6046204164560888	0.9980700155161288	ENSG00000160216
71.03196981001588	0.28420711265906573	0.5552051350523777	0.5118956845243404	0.6087240185926446	0.9980700155161288	ENSG00000206102
24117.78314008349	-0.07646505605500448	0.1513389670864699	-0.5052568913815498	0.6133784164898495	0.9980700155161288	ENSG00000157540
2318.230495886458	0.15618947962547763	0.3111891311179575	0.5019117443606133	0.6157296036186659	0.9980700155161288	ENSG00000160233
180.42770352117196	0.22157263500534488	0.4775400051928052	0.463987587628152	0.6426566385671911	0.9980700155161288	ENSG00000212933
18469.929923612726	-0.08277361162322162	0.17903377812622362	-0.46233516652295636	0.6438409847481485	0.9980700155161288	ENSG00000159140
8407.942416498998	0.1015988787318493	0.22029547864671348	0.4611936629656517	0.6446596677874815	0.9980700155161288	ENSG00000171189
8674.705122572324	0.06680781183185344	0.15119753579158804	0.44185780860834856	0.6585921032932958	0.9980700155161288	ENSG00000157601
13131.425478675297	0.08311069842747651	0.19146042805012792	0.434088126062878	0.6642244476595582	0.9980700155161288	ENSG00000159082
1092.2536323005959	-0.10394389106200136	0.24136959502116714	-0.43064202453869926	0.6667286795701423	0.9980700155161288	ENSG00000154719
10138.200343602588	0.08249447341947592	0.1918957986258054	0.4298920247875733	0.6672741871206922	0.9980700155161288	ENSG00000198862
8469.198635754994	-0.07597833710852858	0.18196823285261304	-0.41753626947659583	0.6762862009825157	0.9980700155161288	ENSG00000159131
9613.891946224732	0.0688180949522704	0.16682242200759081	0.4125230537004133	0.6799560868075265	0.9980700155161288	ENSG00000160218
3667.0305888429525	-0.0804148650941109	0.19548554075979557	-0.4113596575049063	0.6808088309238483	0.9980700155161288	ENSG00000156253
7064.984938376622	0.06812839329811565	0.1661806271946507	0.4099659174972032	0.6818309493933974	0.9980700155161288	ENSG00000183486
3391.6992781051854	0.07611386991035646	0.19114948386268893	0.3981902978353444	0.6904899171451142	0.9980700155161288	ENSG00000154642
10549.087882283287	-0.06795476223573632	0.17264452058615717	-0.3936108832473714	0.6938683449083173	0.9980700155161288	ENSG00000182093
84.40602675540845	0.21194506338005367	0.5468814002968804	0.38755215164567136	0.6983474840039938	0.9980700155161288	ENSG00000186980
2934.9378376920604	0.08192088383078032	0.21324807857522837	0.3841576645291121	0.7008615941268446	0.9980700155161288	ENSG00000142207
73.650372056455	0.2405686858247271	0.6328980391036391	0.3801065431731148	0.7038663289287517	0.9980700155161288	ENSG00000206105
1458.3000201281084	0.09606612232405665	0.259760797494955	0.36982532872737434	0.711512641582039	0.9980700155161288	ENSG00000155304
387.6751416746441	0.10443255566120604	0.28300208645303787	0.3690169106881686	0.7121151200590846	0.9980700155161288	ENSG00000156282
173.593740938999	-0.142703086135623	0.3900935610512646	-0.36581758937792236	0.7145011938680818	0.9980700155161288	ENSG00000186970
992.7265295648983	-0.10940115964200625	0.31193564784937733	-0.3507170802576312	0.7258006103324856	0.9980700155161288	ENSG00000160207
6113.676676284093	0.05808695705853481	0.167431909084342	0.34692883439126376	0.728644783714564	0.9980700155161288	ENSG00000159256
5277.217358724912	0.05287305475014665	0.15831328127081098	0.3339773790658909	0.7383966284576049	0.9980700155161288	ENSG00000159110
2760.6634460231626	-0.07637963878156388	0.2296539508037531	-0.3325857818437133	0.7394469774029404	0.9980700155161288	ENSG00000183844
3810.487884580314	-0.06606871537166524	0.2038902448752168	-0.32404059062315643	0.7459073038689448	0.9980700155161288	ENSG00000142197
4732.634197839887	-0.05893740633404386	0.18520236556098818	-0.3182324704952834	0.7503086041318774	0.9980700155161288	ENSG00000160185
95.37899148446743	-0.18928671367810843	0.5966404212749811	-0.3172542572184688	0.7510506832825804	0.9980700155161288	ENSG00000244624
13920.706887996203	-0.046668962567937115	0.14994508205770102	-0.3112403683235055	0.7556178964669815	0.9980700155161288	ENSG00000160209
20764.894839523862	-0.05165893628427634	0.16781664789001455	-0.30782962795284247	0.7582119757171673	0.9980700155161288	ENSG00000141956
3271.273549906958	-0.06531187945687593	0.2154219601575378	-0.3031811585462941	0.761751806993381	0.9980700155161288	ENSG00000280071
7984.997482025841	-0.04651071710627019	0.16415801648997377	-0.28332894183764035	0.7769246934615559	0.9980700155161288	ENSG00000157578
1832.4772875426233	0.058736442075069735	0.2112434189496937	0.27805099144441253	0.7809732159167427	0.9980700155161288	ENSG00000278961
3911.809498439543	0.052192528149304335	0.19210573383740093	0.27168646716958644	0.7858631076671905	0.9980700155161288	ENSG00000160190
202.78702715899058	0.10188104205633602	0.38517323603930287	0.26450706467554286	0.7913892217864016	0.9980700155161288	ENSG00000184351
853.7785169529404	0.06213521307472463	0.23535311456707658	0.26400845890236074	0.7917734006770587	0.9980700155161288	ENSG00000221837
1640.0491544180136	0.07635389567765455	0.29084245032143347	0.26252665521580393	0.792915437907507	0.9980700155161288	ENSG00000188992
2684.1889249818337	0.05410358122244398	0.21697379298650582	0.24935537365016625	0.8030859016845641	0.9980700155161288	ENSG00000241837
197.5480016911851	0.11067626897529678	0.4457018897382152	0.24831904805317953	0.8038875622497706	0.9980700155161288	ENSG00000186977
6222.006914713966	0.040537284989696935	0.16457824635450619	0.24631010408494985	0.8054421889222146	0.9980700155161288	ENSG00000156273
1124.8335022766594	0.05428018060714063	0.22495376642276985	0.24129482902334895	0.8093266183513544	0.9980700155161288	ENSG00000160256
3511.2715280199354	0.0460925792367308	0.19288196101518149	0.23896780701593404	0.8111305458858534	0.9980700155161288	ENSG00000159079
402.0559399773039	-0.07971123374404548	0.33993865311530075	-0.23448711411175988	0.8146068358157781	0.9980700155161288	ENSG00000243489
6022.773711357857	0.037818128618955865	0.16235542036505404	0.23293419174994157	0.8158125074304386	0.9980700155161288	ENSG00000156304
78.79875661076798	-0.11947614129901503	0.5154205956888173	-0.2318031958721886	0.8166908747129115	0.9980700155161288	ENSG00000206104
1406.9952733654095	0.054209524235633966	0.24332598351721765	0.22278559589916594	0.8237023790957757	0.9980700155161288	ENSG00000184221
2782.0044963186156	-0.04367378824084676	0.20479893613284134	-0.213252026917357	0.8311303898143657	0.9980700155161288	ENSG00000243927
1407.6984939498138	-0.05075813815979745	0.23918257437711116	-0.2122150340257179	0.8319392783932067	0.9980700155161288	ENSG00000183067
1132.9032595392337	-0.05027959071457954	0.24865597298104342	-0.20220544116353345	0.8397561195597288	0.9980700155161288	ENSG00000170262
226.85107788983285	-0.07796125911313603	0.39037513985775624	-0.19970856530859862	0.8417085145749614	0.9980700155161288	ENSG00000274749
270.697227305188	0.06441004407033805	0.33279451714268943	0.1935429844919035	0.8465337456320111	0.9980700155161288	ENSG00000274559
6197.725023316483	-0.038813185522028434	0.20144454565846254	-0.1926742935389967	0.8472140569884864	0.9980700155161288	ENSG00000173638
11744.094627009497	-0.029471892146453155	0.15737290071500665	-0.18727425123735295	0.8514456103529111	0.9980700155161288	ENSG00000160255
231.52757833622144	-0.0759749552613867	0.436594517874216	-0.1740171993714206	0.8618519453138972	0.9980700155161288	ENSG00000187766
9921.187079735266	0.029763905345101063	0.17192172646784437	0.1731247466891161	0.8625533736028737	0.9980700155161288	ENSG00000177398
203.25790706603988	-0.0659935315188317	0.3862367406091978	-0.1708629050015863	0.8643315651975969	0.9980700155161288	ENSG00000183640
3281.5432199294273	0.03929377157125566	0.23088801832468736	0.17018540787161424	0.8648643271475184	0.9980700155161288	ENSG00000274391
6513.125691112123	-0.027515040324669976	0.17027315055981487	-0.1615935350594472	0.8716259486761602	0.9980700155161288	ENSG00000160199
10696.86384464375	-0.024175543154641085	0.15876919191741895	-0.15226847767302096	0.8789751861483758	0.9980700155161288	ENSG00000142185
3643.310685870999	0.026932842408185807	0.19343060530472408	0.13923775074661382	0.8892622782548367	0.9980700155161288	ENSG00000160193
3239.3031878052007	-0.027668646580371253	0.20867594996836655	-0.13259144901252673	0.894516495407488	0.9980700155161288	ENSG00000198743
2454.9823182751275	-0.03157924686635883	0.23845905686438634	-0.13243047792610457	0.8946438090706208	0.9980700155161288	ENSG00000183421
5237.164636294246	-0.0351505732446115	0.2679003832755754	-0.13120762581535356	0.8956110635841722	0.9980700155161288	ENSG00000154654
4093.9146485968686	-0.022009755450496642	0.16969698868328217	-0.1297003301076547	0.89680352138651	0.9980700155161288	ENSG00000275464
333.7700879157227	-0.06253173397810556	0.4826240226242063	-0.1295661447561132	0.8969096899787169	0.9980700155161288	ENSG00000182591
431.40938013019723	-0.040478493873554684	0.34337170958436597	-0.1178853491528229	0.9061585019794615	0.9980700155161288	ENSG00000188155
4308.608810620981	0.029346073054129906	0.2522700987238448	0.11632798814676203	0.9073926048528057	0.9980700155161288	ENSG00000142156
9234.747176312812	-0.018967770238184772	0.16575389441922006	-0.11443333084055343	0.9088942933391773	0.9980700155161288	ENSG00000160179
10252.075620401216	-0.0233271182769952	0.2124909462022691	-0.10977935151547694	0.9125843671575191	0.9980700155161288	ENSG00000157617
1274.4760712782793	0.032450967720062625	0.30726654975009243	0.1056117815182154	0.9158903767337542	0.9980700155161288	ENSG00000215454
266.4748428519895	-0.041630528883801844	0.4558775576436619	-0.09131954005145934	0.9272386921429062	0.9980700155161288	ENSG00000221864
25485.718979830934	0.013974153725512823	0.15851977744277146	0.08815400797895864	0.9297542712585871	0.9980700155161288	ENSG00000205726
196.47326142502027	-0.03019490660515364	0.3505576472112277	-0.08613392646077343	0.931359954415954	0.9980700155161288	ENSG00000240432
1659.3973558617724	0.01836830996658292	0.21345222389442778	0.08605349539795744	0.9314238917238123	0.9980700155161288	ENSG00000159228
2350.619356756154	0.0185490909981895	0.22664774747259045	0.08184105602211082	0.9347731075769278	0.9980700155161288	ENSG00000159259
6677.645092430066	-0.015407552669615505	0.2185006710724622	-0.0705148986224662	0.9437838426820367	0.9980700155161288	ENSG00000274276
5027.118621493021	-0.012956036035574322	0.20356489818743212	-0.06364572748512402	0.9492523202585915	0.9980700155161288	ENSG00000154645
5393.626586866995	-0.010289843087432691	0.1675052300749989	-0.06142998091955403	0.951016776119261	0.9980700155161288	ENSG00000185808
6930.763408015831	0.009703885072123013	0.19037988242079115	0.05097116853279065	0.9593484948516837	0.9980700155161288	ENSG00000159086
7103.114749838307	0.008126118955159075	0.16940431626521912	0.04796878340712899	0.961741121187988	0.9980700155161288	ENSG00000159147
306.7362011733903	0.018605116358249747	0.4448726107464063	0.041821222320326985	0.9666412168467033	0.9980700155161288	ENSG00000186971
6078.553790644004	-0.008135820454082036	0.2009500543911819	-0.040486779059259875	0.967705047182491	0.9980700155161288	ENSG00000156256
229.20162448665178	-0.02048881061748601	0.5236966451130235	-0.03912343301925133	0.9687919784213742	0.9980700155161288	ENSG00000212938
231.837268244941	0.010211461553440092	0.3993358711087096	0.025571110166209603	0.9795994292799098	0.9980700155161288	ENSG00000187175
